"","x","y","ID","SA"
"291524495048287178014171255793995478473",715.223545491695,3285.27584338561,"",""
"294995203954055884111635404342588963334",714.899545483291,3290.72444352694,"",""
"297296761299766724452836839454673726530",805.511547833681,3248.82584244013,"",""
"30131183142875562081674419118254339219",840.827548749745,3194.01584101841,"",""
"302454251716445810645218670805977423812",761.879546701908,3121.00783912465,"",""
"303103635766139788960294433010176173651",798.923547662795,3141.90583966672,"",""
"303305096152588727036305185410589045132",727.643545813859,3227.06384187564,"",""
"313478896256921417007218058351625326854",703.559545189142,3208.00184138119,"",""
"315285256417703352713784236713554124349",866.531549416482,3173.11784047633,"",""
"330148116531984478809194630406927655390",784.991547301412,3115.66183898598,"",""
"334206571827742278545433481600782893010",826.355548374355,3131.69983940199,"",""
"35248720827427694801017555161464911090",766.847546830773,3226.19984185323,"",""
"44210533855891002289320556071178419471",680.663544595242,3090.55183833465,"",""
"5382493750262885886494220856241061340",783.911547273397,3167.01584031805,"",""
"57379571954386877385379200127064264212",726.833545792848,3268.58984295279,"",""
"58919577429559133441002109718813782707",755.345546532422,3243.64184230566,"",""
"68756077985680918544539400972458742408",768.791546881199,3152.92183995247,"",""
"70187255712099258823293719984144900796",832.83554854244,3282.19784330577,"",""
"72508696116825781293399091144617700545",873.546149598435,3175.16984052956,"",""
"84926066227226549326494196720014241743",806.537547860295,3237.70184215158,"",""
"89277525076832152013753410307720949460",849.899548985064,3197.90384111926,"",""
"96535136532457442495083175882704124363",672.455544382334,3085.52983820438,"",""
"97502016218282669657622426801728779340",680.771544598043,3244.45184232667,"",""
"98938961273862980177821422915644546603",728.129545826465,3122.89783917367,"",""
"100260481183928481305251430012365409547",676.610277015716,3447.88279355317,"",""
"104653210377063551522854540146577196569",747.080278843641,3334.48279061168,"",""
"105047314118641578653117300115853385897",812.582280542701,3324.06079034135,"",""
"108892545008017806039998175298855263915",850.706281531602,3490.9153946694,"",""
"110560316009344936161953672905729266895",807.020280398428,3289.23078943789,"",""
"113144533431968587743694325012209936309",838.124281205237,3369.25879151374,"",""
"114080221415260559523416615541940521109",671.966276895255,3346.36279091984,"",""
"11950700299790422212121582707749659344",848.546281475574,3403.06279239058,"",""
"123728672754844400400366432413973665842",834.398281108588,3305.91678987071,"",""
"127057388700424491018386060617470776546",756.09827907756,3285.93678935245,"",""
"127150821551939803493882174749804277709",807.506280411035,3335.9407906495,"",""
"129369020818620942574428901642563059323",771.488279476762,3423.15079291165,"",""
"141607521873559566025727937905906583637",693.944277465343,3459.87079386413,"",""
"1590802950268518174267077626563230741",848.168281465769,3372.87679160759,"",""
"162305499956405958315101983144629697773",785.744279846549,3450.69079362601,"",""
"182132915824248968538980056930812197341",739.304278641939,3404.73679243401,"",""
"185796542560757745703601359254158962940",703.826277721673,3445.02079347894,"",""
"186217967983609627011310261941402651621",706.364277787507,3278.48478915915,"",""
"187477772658368175646187646116254047036",739.412278644741,3291.82278950512,"",""
"189158699686082954225446606755835183565",759.1762791574,3333.61879058927,"",""
"190325991981597276675004294393693464277",860.42628178373,3451.66279365122,"",""
"191328698562040507649866294857460952301",756.422279085964,3457.8727938123,"",""
"193113109725991010979651560020982051945",716.894278060645,3365.20879140869,"",""
"195198636541912814854896384238982220527",843.632281348109,3336.75079067051,"",""
"202850304594371281532320803807185151823",833.04828107357,3367.90879147872,"",""
